CustomerID,Gender,Age,Location,Tenure_Months,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportCalls_Last6Mo,SatisfactionScore,Referrals,AccountStartDate,ChurnDate,Churned
CUST_004614,Male,44,Urban,22,Two Year,93.52,2057.44,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,1,7.6,0,2023-01-10,,0
CUST_004615,Male,36,Urban,7,One Year,72.44,507.08,Electronic Check,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,No,3,6.3,0,2024-04-04,,0
CUST_004616,Male,74,Urban,49,One Year,101.16,4956.84,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,1,8.1,0,2020-10-22,,0
CUST_004617,Female,40,Urban,51,Month-to-Month,74.93,3821.43,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,0,4.0,1,2020-08-23,,0
CUST_004618,Female,59,Rural,1,Month-to-Month,98.1,98.1,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,4,6.0,1,2024-10-01,2024-10-28,1
CUST_004619,Male,35,Urban,39,Month-to-Month,45.03,1756.17,Electronic Check,No,Yes,No,DSL,No,Yes,No,No,No,No,1,,2,2021-08-18,,0
CUST_004620,Female,52,Urban,36,One Year,67.0,2412.0,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,1,9.1,2,2021-11-16,,0
CUST_004621,Female,55,Suburban,33,Month-to-Month,58.31,1924.23,Mailed Check,No,Yes,No,DSL,No,No,No,No,No,No,1,,0,2022-02-14,,0
CUST_004622,Female,45,Urban,15,Two Year,95.16,1427.4,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,0,4.5,0,2023-08-08,,0
CUST_004623,Male,18,Urban,1,Month-to-Month,60.05,60.05,Credit Card (Automatic),No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,7,7.6,0,2024-10-01,,0
CUST_004624,Female,42,Suburban,41,Month-to-Month,64.37,2639.17,Electronic Check,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,0,1.0,2,2021-06-19,,0
CUST_004625,Female,60,Urban,12,Month-to-Month,58.44,701.28,Mailed Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,4.2,1,2023-11-06,2024-10-26,1
CUST_004626,Female,49,Suburban,43,One Year,60.33,2594.19,Electronic Check,No,Yes,Yes,DSL,No,No,Yes,Yes,No,No,1,7.9,1,2021-04-20,,0
CUST_004627,Male,48,Suburban,7,Month-to-Month,47.89,335.23,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,7.7,0,2024-04-04,,0
CUST_004628,Female,18,Suburban,1,Two Year,45.78,45.78,Bank Transfer (Automatic),No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,5.0,0,2024-10-01,,0
CUST_004629,Female,31,Rural,54,Month-to-Month,46.75,2524.5,Electronic Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.2,0,2020-05-25,,0
CUST_004630,Female,48,Urban,21,One Year,49.54,1040.34,Mailed Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,8.1,1,2023-02-09,,0
CUST_004631,Male,48,Urban,61,One Year,49.64,3028.04,Electronic Check,Yes,Yes,No,DSL,No,No,Yes,No,No,No,0,8.0,1,2019-10-28,,0
CUST_004632,Male,60,Urban,63,Month-to-Month,76.98,4849.74,Electronic Check,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,2,7.2,3,2019-08-29,,0
CUST_004633,Female,39,Urban,7,One Year,55.27,386.89,Mailed Check,Yes,Yes,Yes,DSL,No,No,No,No,No,No,3,6.5,0,2024-04-04,,0
CUST_004634,Female,48,Rural,14,One Year,55.1,771.4,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,No,No,No,Yes,0,,0,2023-09-07,,0
CUST_004635,Male,42,Suburban,19,Two Year,66.14,1256.66,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,No,No,4,7.4,0,2023-04-10,,0
CUST_004636,Female,27,Suburban,51,Two Year,33.08,1687.08,Mailed Check,Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.7,1,2020-08-23,,0
CUST_004637,Male,18,Suburban,66,Month-to-Month,55.1,3636.6,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,4,4.8,2,2019-05-31,,0
CUST_004638,Female,48,Urban,15,Month-to-Month,61.73,925.95,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0,,1,2023-08-08,,0
CUST_004639,Female,44,Suburban,55,Month-to-Month,79.81,4389.55,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,0,8.2,1,2020-04-25,,0
CUST_004640,Female,32,Suburban,26,Two Year,64.09,1666.34,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,No,No,1,7.6,1,2022-09-12,,0
CUST_004641,Female,18,Suburban,26,Month-to-Month,90.61,2355.86,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,3,4.3,0,2022-09-12,,0
CUST_004642,Male,51,Urban,31,One Year,63.26,1961.06,Mailed Check,No,Yes,No,DSL,Yes,No,No,Yes,No,No,1,4.4,3,2022-04-15,,0
CUST_004643,Female,38,Suburban,41,One Year,42.52,1743.32,Electronic Check,No,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,10.0,1,2021-06-19,,0
CUST_004644,Male,50,Urban,45,One Year,103.3,4648.5,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,2,9.5,0,2021-02-19,,0
CUST_004645,Female,69,Suburban,12,Month-to-Month,65.42,785.04,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,1,4.1,1,2023-11-06,,0
CUST_004646,Female,18,Suburban,18,Month-to-Month,62.64,1127.52,Credit Card (Automatic),No,Yes,No,DSL,No,Yes,No,No,No,Yes,2,7.8,1,2023-05-10,,0
CUST_004647,Female,31,Urban,12,Month-to-Month,42.32,507.84,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,1.5,0,2023-11-06,2024-10-17,1
CUST_004648,Male,38,Suburban,17,Month-to-Month,61.3,1042.1,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,3,5.0,0,2023-06-09,2024-10-20,1
CUST_004649,Female,63,Rural,40,Month-to-Month,75.9,3036.0,Mailed Check,No,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,2,3.1,1,2021-07-19,,0
CUST_004650,Male,18,Urban,51,Month-to-Month,38.12,1944.12,Electronic Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.6,0,2020-08-23,2024-10-29,1
CUST_004651,Male,71,Rural,47,One Year,105.66,4966.02,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,1,,0,2020-12-21,,0
CUST_004652,Female,44,Suburban,4,Month-to-Month,84.72,338.88,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,1,7.5,2,2024-07-03,2024-10-30,1
CUST_004653,Male,40,Suburban,3,Month-to-Month,84.35,253.05,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,0,5.0,1,2024-08-02,,0
CUST_004654,Female,39,Rural,20,Month-to-Month,79.46,1589.2,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,1,8.7,0,2023-03-11,,0
CUST_004655,Male,35,Suburban,36,Month-to-Month,58.07,2090.52,Electronic Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.3,0,2021-11-16,2024-10-08,1
CUST_004656,Male,57,Rural,45,Month-to-Month,77.6,3492.0,Electronic Check,No,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,1,8.6,0,2021-02-19,2024-10-05,1
CUST_004657,Female,25,Urban,26,Month-to-Month,50.5,1313.0,Credit Card (Automatic),Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.5,1,2022-09-12,,0
CUST_004658,Female,47,Urban,12,One Year,70.05,840.6,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,1,2.3,0,2023-11-06,,0
CUST_004659,Male,36,Suburban,45,Month-to-Month,91.2,4104.0,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,1,7.9,0,2021-02-19,,0
CUST_004660,Female,30,Rural,45,Two Year,77.32,3479.4,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,4,3.6,0,2021-02-19,,0
CUST_004661, Female,80,Rural,57,Month-to-Month,71.66,4084.62,Electronic Check,No,Yes,Yes,DSL,No,No,Yes,No,Yes,No,0,10.0,1,2020-02-25,,0
CUST_004662,Female,48,Suburban,55,Two Year,60.05,3302.75,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,No,Yes,Yes,No,1,2.4,0,2020-04-25,,0
CUST_004663,Male,51,Suburban,16,Two Year,60.86,973.76,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,No,No,4,9.1,0,2023-07-09,,0
CUST_004664,Female,59,Urban,39,One Year,86.56,3375.84,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,0,9.8,3,2021-08-18,2024-10-02,1
CUST_004665,Female,20,Rural,41,Two Year,40.62,1665.42,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,8.1,0,2021-06-19,,0
CUST_004666,Female,68,Urban,49,Month-to-Month,66.06,3236.94,Mailed Check,Yes,No,No Phone Service,Fiber Optic,No,No,No,Yes,No,No,1,7.4,0,2020-10-22,,0
CUST_004667,Male,18,Suburban,61,Month-to-Month,77.65,4736.65,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,0,,1,2019-10-28,2024-10-06,1
CUST_004668,Female,30,Suburban,23,Month-to-Month,80.82,1858.86,Mailed Check,No,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,2,7.6,3,2022-12-11,,0
CUST_004669,Female,35,Suburban,37,Month-to-Month,88.23,3264.51,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,2,6.5,1,2021-10-17,2024-10-02,1
CUST_004670,Female,50,Urban,40,Month-to-Month,68.91,2756.4,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,No,No,No,No,2,3.3,1,2021-07-19,2024-10-22,1
CUST_004671,Male,45,Rural,24,One Year,96.54,2316.96,Mailed Check,No,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,3,3.8,1,2022-11-11,2024-10-12,1
CUST_004672,Female,39,Suburban,58,Month-to-Month,55.33,3209.14,Bank Transfer (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.4,0,2020-01-26,,0
CUST_004673,Female,41,Rural,56,Month-to-Month,44.91,2514.96,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,7.4,1,2020-03-26,,0
CUST_004674,Male,27,Urban,8,Month-to-Month,73.7,589.6,Electronic Check,Yes,No,No Phone Service,Fiber Optic,No,No,No,Yes,Yes,No,3,10.0,1,2024-03-05,2024-10-12,1
CUST_004675,Male,19,Suburban,72,One Year,36.01,2592.72,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.8,2,2018-12-02,,0
CUST_004676,Female,52,Suburban,9,Two Year,71.95,647.55,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,2,4.9,1,2024-02-04,,0
CUST_004677, Male,52,Suburban,12,Month-to-Month,33.74,404.88,Bank Transfer (Automatic),Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.8,1,2023-11-06,,0
CUST_004678,Female,65,Rural,32,Month-to-Month,85.23,2727.36,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,1,7.4,0,2022-03-16,2024-10-09,1
CUST_004679,Female,30,Urban,55,Month-to-Month,58.47,3215.85,Credit Card (Automatic),Yes,Yes,No,DSL,No,No,No,Yes,Yes,No,1,,2,2020-04-25,,0
CUST_004680,Female,52,Urban,65,One Year,56.15,3649.75,Electronic Check,No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,,3,2019-06-30,,0
CUST_004681,Male,37,Suburban,54,Month-to-Month,85.91,4639.14,Electronic Check,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,2,,0,2020-05-25,,0
CUST_004682,Male,59,Urban,36,Two Year,61.82,2225.52,Electronic Check,Yes,Yes,No,DSL,Yes,No,No,No,No,Yes,0,3.9,2,2021-11-16,2024-10-15,1
CUST_004683,Female,57,Rural,72,Month-to-Month,67.16,4835.52,Electronic Check,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,3,,0,2018-12-02,,0
CUST_004684,Male,45,Urban,1,Month-to-Month,74.79,74.79,Electronic Check,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,0,8.9,0,2024-10-01,,0
CUST_004685,Female,36,Suburban,2,Two Year,67.08,134.16,Electronic Check,Yes,Yes,No,DSL,No,Yes,No,Yes,No,Yes,2,3.9,0,2024-09-01,2024-10-03,1
CUST_004686,Male,56,Urban,25,Two Year,69.31,1732.75,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,Yes,No,No,1,5.9,2,2022-10-12,,0
CUST_004687,Male,51,Suburban,36,One Year,41.27,1485.72,Electronic Check,Yes,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,4.7,0,2021-11-16,,0
CUST_004688,Male,31,Urban,40,Month-to-Month,81.93,3277.2,Electronic Check,No,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,0,9.0,1,2021-07-19,2024-10-09,1
CUST_004689,Female,22,Urban,32,One Year,62.12,1987.84,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,No,3,3.8,0,2022-03-16,,0
CUST_004690,Female,37,Urban,60,Month-to-Month,68.66,4119.6,Credit Card (Automatic),Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,1,7.9,1,2019-11-27,,0
CUST_004691,Male,64,Urban,27,Month-to-Month,68.44,1847.88,Mailed Check,No,Yes,Yes,DSL,No,Yes,Yes,No,No,No,1,8.3,2,2022-08-13,,0
CUST_004692,Male,59,Rural,1,Month-to-Month,82.64,82.64,Electronic Check,No,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,0,8.6,2,2024-10-01,,0
CUST_004693,Male,25,Urban,1,Month-to-Month,41.44,41.44,Mailed Check,Yes,No,No Phone Service,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.2,1,2024-10-01,,0
CUST_004694,Female,24,Suburban,1,One Year,73.43,73.43,Electronic Check,Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,0,5.6,0,2024-10-01,2024-10-03,1
CUST_004695,Male,61,Rural,40,Month-to-Month,65.33,2613.2,Mailed Check,No,Yes,No,DSL,Yes,No,No,No,Yes,Yes,1,6.9,0,2021-07-19,,0
CUST_004696,Female,24,Suburban,1,Two Year,62.41,62.41,Electronic Check,No,Yes,No,DSL,Yes,Yes,No,No,No,No,0,9.6,0,2024-10-01,,0
CUST_004697,Female,49,Rural,47,Month-to-Month,47.58,2236.26,Electronic Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.0,1,2020-12-21,,0
CUST_004698,Female,32,Rural,3,Month-to-Month,80.38,241.14,Credit Card (Automatic),No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0,,0,2024-08-02,2024-10-11,1
CUST_004699,Male,66,Suburban,5,One Year,94.62,473.1,Electronic Check,Yes,No,No Phone Service,Fiber Optic,Yes,No,Yes,No,Yes,No,0,8.7,0,2024-06-03,,0
CUST_004700,Female,30,Suburban,12,Two Year,32.77,393.24,Mailed Check,Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.5,0,2023-11-06,,0
CUST_004701,Male,59,Urban,51,Two Year,79.44,4051.44,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,1,8.3,1,2020-08-23,,0
CUST_004702,Male,44,Urban,68,One Year,40.78,2773.04,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.1,1,2019-04-01,,0
CUST_004703,Female,45,Rural,51,Month-to-Month,34.71,1770.21,Credit Card (Automatic),No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,8.1,0,2020-08-23,,0
CUST_004704,Female,18,Suburban,38,Two Year,70.68,2685.84,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,0,3.2,1,2021-09-17,,0
CUST_004705,Male,18,Suburban,2,Two Year,73.04,146.08,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,1,,1,2024-09-01,,0
CUST_004706,Male,38,Suburban,12,Month-to-Month,65.74,788.88,Electronic Check,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,No,4,5.3,1,2023-11-06,,0
CUST_004707,Female,45,Urban,12,One Year,35.27,423.24,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.1,1,2023-11-06,,0
CUST_004708,Male,25,Rural,24,One Year,69.05,1657.2,Electronic Check,No,No,No Phone Service,DSL,No,No,No,No,No,Yes,3,6.4,2,2022-11-11,2024-10-27,1
CUST_004709,Female,25,Suburban,48,Month-to-Month,69.76,3348.48,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,Yes,2,6.0,2,2020-11-21,,0
CUST_004710,Female,50,Urban,42,Two Year,77.58,3258.36,Electronic Check,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,1,,0,2021-05-20,,0
CUST_004711,Male,50,Rural,65,Month-to-Month,67.5,4387.5,Electronic Check,No,No,No Phone Service,DSL,Yes,No,Yes,Yes,Yes,No,1,2.9,0,2019-06-30,2024-10-20,1
CUST_004712,Male,39,Urban,33,One Year,81.12,2676.96,Credit Card (Automatic),No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,2,7.7,0,2022-02-14,,0
CUST_004713,Male,53,Suburban,36,Month-to-Month,104.29,3754.44,Electronic Check,No,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,2,4.3,1,2021-11-16,,0
CUST_004714,Female,24,Suburban,36,Month-to-Month,47.58,1712.88,Electronic Check,No,Yes,No,DSL,No,Yes,No,No,No,No,0,,0,2021-11-16,2024-10-18,1
CUST_004715,Female,36,Urban,57,One Year,54.39,3100.23,Electronic Check,Yes,No,No Phone Service,DSL,No,No,No,No,Yes,No,1,3.0,0,2020-02-25,,0
CUST_004716,Male,66,Rural,4,Month-to-Month,74.94,299.76,Electronic Check,Yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,0,7.1,1,2024-07-03,,0
CUST_004717,Female,43,Suburban,14,Month-to-Month,60.48,846.72,Electronic Check,Yes,No,No Phone Service,DSL,Yes,No,No,No,No,Yes,1,6.6,0,2023-09-07,,0
CUST_004718,Female,43,Urban,22,Two Year,89.62,1971.64,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,2,6.5,1,2023-01-10,,0
CUST_004719,Male,76,Urban,61,One Year,70.8,4318.8,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,No,Yes,No,No,No,1,4.4,0,2019-10-28,,0
CUST_004720,Female,21,Rural,44,One Year,63.83,2808.52,Mailed Check,Yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,1,9.1,1,2021-03-21,,0
CUST_004721,Male,53,Urban,61,Month-to-Month,97.17,5927.37,Credit Card (Automatic),Yes,No,No Phone Service,Fiber Optic,No,Yes,No,No,Yes,Yes,0,,0,2019-10-28,,0
CUST_004722,Male,66,Rural,4,Month-to-Month,81.38,325.52,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,1,3.9,1,2024-07-03,2024-10-29,1
CUST_004723,Male,37,Urban,12,One Year,80.77,969.24,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,1,8.6,0,2023-11-06,,0
CUST_004724,Male,54,Suburban,23,Two Year,36.54,840.42,Bank Transfer (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,4.6,0,2022-12-11,,0
CUST_004725,Male,27,Rural,57,Month-to-Month,65.35,3724.95,Credit Card (Automatic),No,Yes,No,DSL,No,No,No,No,No,Yes,0,5.9,0,2020-02-25,,0
CUST_004726,Male,31,Urban,22,One Year,43.45,955.9,Bank Transfer (Automatic),No,Yes,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,8.6,0,2023-01-10,,0
CUST_004727,Female,47,Suburban,9,Month-to-Month,77.63,698.67,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,2,6.7,1,2024-02-04,,0
CUST_004728,Female,53,Suburban,37,Month-to-Month,85.61,3167.57,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,3,3.6,2,2021-10-17,,0
CUST_004729,Female,58,Suburban,38,Month-to-Month,101.52,3857.76,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,3,3.7,1,2021-09-17,2024-10-11,1
CUST_004730,Male,65,Suburban,12,Month-to-Month,76.8,921.6,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,0,,0,2023-11-06,,0
CUST_004731,Male,40,Suburban,10,Month-to-Month,59.95,599.5,Mailed Check,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,1,6.8,0,2024-01-05,,0
CUST_004732,Male,59,Suburban,32,One Year,91.59,2930.88,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,2,6.8,0,2022-03-16,,0
CUST_004733,Female,36,Rural,1,Month-to-Month,69.09,69.09,Electronic Check,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,0,10.0,2,2024-10-01,,0
CUST_004734,Female,55,Suburban,49,One Year,81.25,3981.25,Bank Transfer (Automatic),Yes,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,No,3,3.7,0,2020-10-22,,0
CUST_004735,Male,45,Urban,44,One Year,71.95,3165.8,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,2,8.5,1,2021-03-21,,0
CUST_004736,Male,48,Rural,21,One Year,71.24,1496.04,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,No,2,8.6,0,2023-02-09,,0
CUST_004737,Female,48,Urban,42,Month-to-Month,59.29,2490.18,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,2,8.9,2,2021-05-20,,0
CUST_004738,Male,18,Urban,7,Month-to-Month,62.01,434.07,Electronic Check,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,3,4.0,0,2024-04-04,,0
CUST_004739,Male,25,Urban,41,One Year,81.92,3358.72,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,2,5.8,1,2021-06-19,,0
CUST_004740,Female,43,Urban,3,Month-to-Month,65.94,197.82,Electronic Check,No,Yes,No,DSL,No,No,No,Yes,No,Yes,2,6.7,0,2024-08-02,,0
CUST_004741,Female,18,Urban,27,Two Year,62.04,1675.08,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,No,No,Yes,No,1,,0,2022-08-13,,0
CUST_004742,Male,54,Urban,64,Month-to-Month,78.74,5039.36,Electronic Check,Yes,Yes,No,DSL,No,No,No,No,Yes,Yes,1,,1,2019-07-30,2024-10-26,1
CUST_004743,Male,55,Urban,36,Month-to-Month,86.17,3102.12,Credit Card (Automatic),No,No,No Phone Service,DSL,Yes,Yes,Yes,No,Yes,Yes,3,6.4,4,2021-11-16,,0
CUST_004744,Female,46,Suburban,47,One Year,50.1,2354.7,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,2,9.0,1,2020-12-21,,0
CUST_004745,Male,25,Urban,2,Two Year,47.4,94.8,Electronic Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,8.2,1,2024-09-01,,0
CUST_004746,Male,62,Urban,2,Month-to-Month,35.69,71.38,Electronic Check,No,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,3.5,1,2024-09-01,2024-10-03,1
CUST_004747,Male,72,Urban,7,Month-to-Month,85.03,595.21,Electronic Check,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,2,6.8,1,2024-04-04,,0
CUST_004748,Male,44,Urban,55,Two Year,54.09,2974.95,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,No,No,Yes,No,1,3.9,0,2020-04-25,,0
CUST_004749,Male,49,Urban,11,Month-to-Month,85.93,945.23,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,2,3.3,3,2023-12-06,,0
CUST_004750,Female,45,Suburban,10,Month-to-Month,88.72,887.2,Mailed Check,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,1,6.4,0,2024-01-05,,0
CUST_004751,Male,49,Rural,33,Month-to-Month,83.58,2758.14,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,3,,0,2022-02-14,2024-10-11,1
CUST_004752,Male,40,Rural,64,Month-to-Month,87.53,5601.92,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,1,9.2,1,2019-07-30,,0
CUST_004753,Female,41,Rural,58,One Year,66.46,3854.68,Mailed Check,No,Yes,No,DSL,No,No,No,No,No,Yes,5,5.8,1,2020-01-26,,0
CUST_004754,Female,55,Urban,30,Month-to-Month,36.81,1104.3,Credit Card (Automatic),Yes,Yes,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,2,2022-05-15,,0
